10.0, 0.0
9.84807753012, 1.73648177667
9.39692620786, 3.42020143326
8.66025403784, 5.0
7.66044443119, 6.42787609687
6.42787609687, 7.66044443119
5.0, 8.66025403784
3.42020143326, 9.39692620786
1.73648177667, 9.84807753012
6.12323399574e-16, 10.0
-1.73648177667, 9.84807753012
-3.42020143326, 9.39692620786
-5.0, 8.66025403784
-6.42787609687, 7.66044443119
-7.66044443119, 6.42787609687
-8.66025403784, 5.0
-9.39692620786, 3.42020143326
-9.84807753012, 1.73648177667
-10.0, 1.22464679915e-15
-9.84807753012, -1.73648177667
-9.39692620786, -3.42020143326
-8.66025403784, -5.0
-7.66044443119, -6.42787609687
-6.42787609687, -7.66044443119
-5.0, -8.66025403784
-3.42020143326, -9.39692620786
-1.73648177667, -9.84807753012
-1.83697019872e-15, -10.0
1.73648177667, -9.84807753012
3.42020143326, -9.39692620786
5.0, -8.66025403784
6.42787609687, -7.66044443119
7.66044443119, -6.42787609687
8.66025403784, -5.0
9.39692620786, -3.42020143326
9.84807753012, -1.73648177667
