0.0, 5.0
0.0612515815246, 5.49363580351
0.472135955, 6.834062241
1.49713263449, 8.64030661728
3.24919696233, 10.3991869381
5.65685424949, 11.6066017178
8.472135955, 11.8974232786
11.3178161504, 11.1251964336
13.7638192047, 9.37132289312
15.4162861839, 6.8878946321
16.0, 4.0
15.4162861839, 1.0046365421
13.7638192047, -1.89918693812
11.3178161504, -4.62930992197
8.472135955, -7.18921934614
5.65685424949, -9.6066017178
3.24919696233, -11.8713228931
1.49713263449, -13.9001251515
0.472135955, -15.5422661735
0.0612515815246, -16.6222349552
2.93868162772e-47, -17.0
-0.0612515815246, -16.6222349552
-0.472135955, -15.5422661735
-1.49713263449, -13.9001251515
-3.24919696233, -11.8713228931
-5.65685424949, -9.6066017178
-8.472135955, -7.18921934614
-11.3178161504, -4.62930992197
-13.7638192047, -1.89918693812
-15.4162861839, 1.0046365421
-16.0, 4.0
-15.4162861839, 6.8878946321
-13.7638192047, 9.37132289312
-11.3178161504, 11.1251964336
-8.472135955, 11.8974232786
-5.65685424949, 11.6066017178
-3.24919696233, 10.3991869381
-1.49713263449, 8.64030661728
-0.472135955, 6.834062241
-0.0612515815246, 5.49363580351
-7.813542335162119, 3.4090059013609917
-8.300769304029298, 3.945811350202951
-7.839442689296445, 4.250176119378551
2.0801165990229205, -2.5931070478515696
6.953292860745947, -18.446731489934265
-27.457415139995426, -32.14748998504707
-7.93137233480715, 3.8636581538325174
0.0, 11.883715114911102
0.0, -6.004887459102058
7.88975708827847, 4.024532323411696
0.0, -3.398695962368078
-7.975695484007283, 3.881607466986592
0.0, -15.98078438890208
-8.30508957975538, 3.9476099606758828
-2.080116599022919, -2.5931070478515683
27.457415139995422, -32.147489985047066
-6.953292860745947, -18.446731489934265
0.0, -16.806151750502018
7.476714397414568, 4.053097914820043
-5.142471161646699e-16, -10.836269783886989
-6.970233913892217, 1.7266127805097398
0.0, 5.250618027487968
-17.229733631874677, -24.322062300333293
11.171642102790738, -20.484048679367696
17.229733631874684, -24.322062300333293
-7.929663560873273, 3.866815536528051
0.0, 80.13945861913204
0.0, 8.295938768186948
0.0, -14.106603572597505
0.0, 6.245599350969377
7.839442689296445, 4.250176119378551
7.92966356087327, 3.8668155365280583
5.453445202436853, 4.573940726060769
54.52630618872825, -55.522931064317135
-3.780582913486569, -17.419143041579574
8.300769304029298, 3.945811350202951
7.883169839957807, 4.097740729811537
7.93137233480715, 3.8636581538325174
-54.52630618872826, -55.52293106431714
3.780582913486839, -17.419143041579645
0.0, 19.8824937251374
-7.476714397414568, 4.053097914820042
-5.453445202436853, 4.5739407260607585
7.813542335162119, 3.4090059013609917
8.305089579755386, 3.9476099606758837
6.970233913892219, 1.7266127805097415
5.053020084745198, -0.5267858342532161
-7.889757088278472, 4.024532323411691
-11.171642102790749, -20.484048679367703
-7.883169839957805, 4.097740729811541
7.975695484007283, 3.881607466986592
-5.053020084745196, -0.5267858342532148
